source_run,benchmark_seed,perturbation_seed,episode,task_type,target_id,instruction,visual_perturbation,perturbation,ensemble_mode,temporal_profile,ensemble_decay,max_prediction_age,grounding_shift_reset_threshold_m,execution_mode,uses_privileged_execution_assistance,uses_privileged_perturbation_oracle,scene_seed,scene_rejections,task_success,clean_success,task_success_step,clean_success_step,wrong_object_contact,wrong_object_contact_ids,first_wrong_object_contact_step,steps,termination,failure_category,mean_grounding_error_cm,max_grounding_error_cm,final_grounding_error_cm,final_predicted_target_x,final_predicted_target_y,final_predicted_target_z,mean_target_class_accuracy,min_eef_target_distance,gripper_close_step,target_contact,first_target_contact_step,target_motion_detected,grasped_once,first_grasp_step,first_grasp_lost_step,collateral_object_contact,collateral_contact_ids,wrong_object_moved,wrong_object_moved_ids,first_wrong_object_movement_step,max_wrong_object_displacement,max_wrong_displacement_by_id_json,max_target_height,min_target_height,min_target_uprightness,target_toppled,final_target_height,push_forward_displacement,push_lateral_displacement,action_clip_rate,safety_intervention_rate,workspace_violation_rate,recovery_cycles,mean_pose_action_norm,latest_only_rate,mean_oldest_prediction_age,max_oldest_prediction_age,mean_temporal_contributors,mean_latest_prediction_weight,phase_transition_count,grounding_shift_resets,grounding_reset_steps_json,stale_predictions_discarded,diagnostic_trace_enabled,phase_transition_trace_json,contact_event_trace_json,target_prediction_trace_json,perturbation_event_count,perturbation_type,perturbation_protocol_version,perturbation_level,protocol_collision_integrity_passed,injected,injection_step,injection_phase,requested_delta_m,selected_direction_x,selected_direction_y,actual_delta_x_m,actual_delta_y_m,actual_delta_z_m,actual_delta_norm_m,grounding_error_before_injection_cm,grounding_error_after_injection_cm,max_grounding_error_after_injection_cm,post_injection_contact_latency,reacquired_within_0_5cm,reacquisition_latency_0_5cm,reacquired_within_1_0cm,reacquisition_latency_1_0cm,reacquired_within_2_0cm,reacquisition_latency_2_0cm,reacquisition_latency,benchmark_level,benchmark_mode
seed_1,20260801,20260802,21,pick,B,Pick up the blue ball,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1240704403,0,1,1,67,73,0,,0,73,success,success,0.7753696615453634,2.4610506391803666,0.5600726153692208,-0.09138509631156921,0.021777724847197533,0.9054117202758789,1.0,0.0014745020660056898,53,1,57,1,1,58,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023546611209601174}",0.9062423880624818,0.825584586465702,1.0,0,0.9062423880624818,0.0,0.00806018003109898,0.0,0.0,0.0,0,0.33050272792412905,0.7397260273972602,0.6986301369863014,3,1.6986301369863013,0.8925129187719925,3,6,[],355,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,-0.8314696123025453,0.5555702330196022,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,22,pick,A,Pick up the red cube,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,988635068,1,1,1,89,95,0,,0,95,success,success,0.7710346168376546,2.346809746048052,0.7318468257333667,-0.12699782848358154,0.11191714555025101,0.9063612818717957,1.0,0.008503453178184552,74,1,79,1,1,80,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002367518133901729}",0.9060801230217259,0.8206096551667561,0.9999101628030758,0,0.9060801230217259,0.0,0.01064111464984817,0.0,0.0,0.0,0,0.3703659071210891,0.6,1.1368421052631579,3,2.136842105263158,0.8284604977425188,3,5,[],370,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,-0.1950903220161287,-0.9807852804032304,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,23,pick,C,Pick up the green cylinder,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,711297445,0,1,1,84,90,0,,0,90,success,success,0.4826786446636092,1.8281688146315052,0.46118914580625897,0.11762271821498871,0.13072651624679565,0.9013931751251221,1.0,0.0032601775637267462,71,1,73,1,1,75,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.9066191371425796,0.8216138232927394,0.9999489554102183,0,0.9066191371425796,0.0,0.0047085451459764754,0.1,0.0,0.0,0,0.44705072794714623,0.6,1.1333333333333333,3,2.1333333333333333,0.8288132105233209,3,4,[],335,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,6.123233995736766e-17,1.0,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,24,push,A,Push the red cube away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1643017557,2,1,1,85,85,0,,0,85,success,success,0.38971436186564173,1.6565896865700875,1.6565896865700875,0.18869800865650177,-0.06935389339923859,0.8214472532272339,1.0,0.03568756670802207,1,1,70,1,0,0,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023745342271758265}",0.8240000000000001,0.8206096551667561,0.9999114743029622,0,0.821726477801068,0.08292236110692826,0.011979361391573762,0.0,0.09411764705882353,0.0,0,0.41496675465245747,0.6235294117647059,1.0588235294117647,3,2.0588235294117645,0.8396714384731537,2,0,[],0,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,-1.8369701987210297e-16,-1.0,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,25,pick,A,Pick up the red cube,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,2069655652,0,1,1,84,89,0,,0,89,success,success,0.6263018282488418,1.985354896920606,1.1086639988201947,0.13270436227321625,0.11533292382955551,0.9034972786903381,1.0,0.0017587535902913955,70,1,75,1,1,75,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002341493501496755}",0.9023381621860671,0.8206096551667561,0.9999443493463218,0,0.9023381621860671,0.0,0.002442272900306085,0.11235955056179775,0.0,0.0,0,0.4623053246230499,0.5955056179775281,1.146067415730337,3,2.146067415730337,0.8268897634505492,3,6,[],320,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,0.8314696123025452,-0.5555702330196022,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,26,push,C,Push the green cylinder away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1940129737,16,1,1,104,104,0,,0,104,success,success,1.1431422554371837,1.9016431680038401,1.2473355056906255,-0.11615118384361267,0.1875586062669754,0.8236390352249146,1.0,0.04379983961797821,1,1,90,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8240000000000001,0.821660069230198,0.9999821836520937,0,0.8230570169700363,0.0802091460485752,0.0024568398692493398,0.1346153846153846,0.16346153846153846,0.0,0,0.43243946984603376,0.46153846153846156,1.5576923076923077,3,2.5576923076923075,0.7663343493413743,3,2,[],227,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,-0.9871331949382856,-0.159900142122929,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,27,push,A,Push the red cube away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,2094903561,4,1,1,92,92,0,,0,92,success,success,1.0951377603388333,2.994525391051906,2.525764358859069,-0.12037724256515503,-0.15524671971797943,0.8231975436210632,1.0,0.03069129930196519,1,1,69,1,1,80,82,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002355516938305497}",0.8269667560672442,0.8206096551667561,0.9606609977781773,0,0.8263769899934402,0.08292266344151081,0.010824656209122843,0.16304347826086957,0.0,0.0,0,0.5264711826543563,0.6304347826086957,1.0434782608695652,3,2.0434782608695654,0.8422025066158529,2,1,[],190,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,-0.9829029595814149,0.1841243385489688,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,28,push,B,Push the blue ball away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1947632996,2,1,1,76,76,0,,0,76,success,success,0.6271266700260439,1.2762235303981158,0.4881240225658984,0.07289695739746094,-0.18775716423988342,0.8259377479553223,1.0,0.0353607091922994,1,1,68,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023668622506347464}",0.8280000000000001,0.825584586465702,1.0,0,0.8258976939820265,0.08141164926139333,0.0037231934147240664,0.17105263157894737,0.0,0.0,0,0.48400920245617884,0.5131578947368421,1.3026315789473684,3,2.3026315789473686,0.7993632496248774,3,4,[],247,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,-0.7360692619924413,-0.6769062280330288,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,29,pick,A,Pick up the red cube,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,677252663,0,1,1,81,86,0,,0,86,success,success,0.5831210295606891,1.9173056430734317,0.8726678163789999,0.0974486917257309,-0.030288107693195343,0.8978250026702881,1.0,0.00262820943120069,67,1,71,1,1,72,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002373178494788173}",0.9026191487772697,0.8206096551667561,0.9996261466549186,0,0.9026191487772697,0.0,0.0011866292290290085,0.08139534883720931,0.0,0.0,0,0.4576157489605085,0.6046511627906976,1.1162790697674418,3,2.116279069767442,0.8311933791704473,3,3,[],312,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,-0.38268343236509034,-0.9238795325112865,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,30,push,A,Push the red cube away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1357613382,2,1,1,88,88,0,,0,88,success,success,0.5686177244048308,1.7071013148860972,1.6403540759604989,0.020082369446754456,0.1990886628627777,0.8216807842254639,1.0,0.03171882404135066,1,1,73,1,0,0,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002347606820571012}",0.8240000000000001,0.8206096551667561,0.9999718930434938,0,0.8221088060000351,0.08569878668014212,0.009406168486295297,0.11363636363636363,0.0,0.0,0,0.4672833033503901,0.6136363636363636,1.0909090909090908,3,2.090909090909091,0.83502989328021,4,2,[],227,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,-0.8879673405461894,0.45990651454760634,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,31,push,C,Push the green cylinder away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,322558925,3,1,1,74,74,0,,0,74,success,success,0.43569221900902955,1.2893676209301381,0.7255340799407145,-0.041401512920856476,0.1889701783657074,0.8226272463798523,1.0,0.03823711075036414,1,1,60,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8240000000000001,0.8216374259795656,0.9999610064270144,0,0.8229811908172339,0.08774224286616317,0.008938700564339699,0.12162162162162163,0.2702702702702703,0.0,0,0.5127307498649951,0.7162162162162162,0.7702702702702703,3,1.7702702702702702,0.8819459649837277,2,2,[],227,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,-0.8620660180099121,0.506795995043897,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,32,push,A,Push the red cube away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1563891817,2,1,1,78,78,0,,0,78,success,success,0.9311306719918141,1.4570911458133953,0.8103002365791185,-0.06089642271399498,-0.15112647414207458,0.8220144510269165,1.0,0.032040597267257144,1,1,62,1,1,67,68,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023636386964369376}",0.8240000000000001,0.8206096551667561,0.9999738294418421,0,0.8219895690789262,0.08407839835509795,0.01003197871158094,0.16666666666666666,0.0,0.0,0,0.535664101969098,0.717948717948718,0.7692307692307693,3,1.7692307692307692,0.8822984689489237,2,2,[],227,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,-0.9496474353564892,-0.31332052042731356,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,33,pick,A,Pick up the red cube,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,57000727,0,1,1,75,81,0,,0,81,success,success,0.9344997292520479,1.7758030297660863,1.4623517033181985,-0.06662006676197052,0.08541086316108704,0.8911570906639099,1.0,0.006564334640010723,60,1,64,1,1,66,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002376303705657466}",0.9079123110546483,0.8206096551667561,0.9999779921108711,0,0.9079123110546483,0.0,0.006654916473329413,0.024691358024691357,0.0,0.0,0,0.38710331254683056,0.6790123456790124,0.8888888888888888,3,1.8888888888888888,0.8646962624061338,3,6,[],374,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,-0.9807852804032304,0.1950903220161286,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,34,push,B,Push the blue ball away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1736702307,1,1,1,78,78,0,,0,78,success,success,0.43133145529894124,1.0638401249004648,0.861112456136688,0.18297179043293,-0.11634461581707001,0.8254128098487854,1.0,0.03552238401272072,1,1,78,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.002352911111420098}",0.8280000000000001,0.825584586465702,1.0,0,0.8259152382508913,0.08710789277941457,0.0007953964932494017,0.1282051282051282,0.01282051282051282,0.0,0,0.453249193335222,0.5384615384615384,1.2307692307692308,3,2.230769230769231,0.8102093307983395,3,4,[],300,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,-0.3734514391681897,-0.9276497305466153,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,35,pick,B,Pick up the blue ball,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1294355395,0,1,1,80,85,0,,0,85,success,success,0.3853980604205648,1.4427396827237369,1.4427396827237369,0.06459373235702515,-0.09509306401014328,0.9059871435165405,1.0,0.0010822241503514976,66,1,70,1,1,71,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023663708448183325}",0.9025719365664042,0.8255719490873945,1.0,0,0.9025719365664042,0.0,0.0027981761203645793,0.047058823529411764,0.0,0.0,0,0.4121761467009329,0.6,1.1294117647058823,3,2.1294117647058823,0.8292074189253937,3,5,[],335,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,0.9807852804032304,0.19509032201612825,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,36,push,A,Push the red cube away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1662684910,7,1,1,90,90,0,,0,90,success,success,0.47454267028947367,1.2637362060275212,0.7981524397512507,-0.08173337578773499,-0.17449641227722168,0.8221828937530518,1.0,0.0335016117269803,1,1,72,1,1,82,84,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023799335049292294}",0.8240000000000001,0.8206096551667561,0.9997383421668928,0,0.8219061845296568,0.07431446554674234,0.006793195765292607,0.17777777777777778,0.0,0.0,0,0.47685295768296593,0.5777777777777777,1.2,3,2.2,0.8189305253948809,3,0,[],0,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,-0.9967655859041096,-0.08036396429518196,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,37,pick,A,Pick up the red cube,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1714462720,0,1,1,93,98,0,,0,98,success,success,0.817897078716406,2.603233412152102,0.8854078913977282,-0.0920630693435669,-0.11757669597864151,0.9005688428878784,1.0,0.003264751174663749,78,1,83,1,1,83,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023732281435721323}",0.9041125126657229,0.8206096551667561,0.9999543998928857,0,0.9041125126657229,0.0,0.009260815913119648,0.0,0.0,0.0,0,0.365486394281897,0.5204081632653061,1.3775510204081634,3,2.377551020408163,0.7928699980461338,3,6,[],613,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,-0.38268343236509034,-0.9238795325112865,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,38,pick,C,Pick up the green cylinder,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,8882506,1,1,1,79,85,0,,0,85,success,success,0.6855745963238618,2.514945472984424,1.7625411522714314,0.0590420626103878,0.07939725369215012,0.911336362361908,1.0,0.0003260588449435898,66,1,70,1,1,70,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.9054365085200701,0.8216330515632123,0.9999756528925445,0,0.9054365085200701,0.0,0.0033002651649997904,0.03529411764705882,0.0,0.0,0,0.40017310319267413,0.6235294117647059,1.0588235294117647,3,2.0588235294117645,0.8396714384731537,3,6,[],373,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,-1.8369701987210297e-16,-1.0,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,39,push,A,Push the red cube away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,936234202,0,1,1,85,85,0,,0,85,success,success,0.4553526308898771,0.8634194701916986,0.4256355026010688,0.13067679107189178,-0.17947004735469818,0.8221006989479065,1.0,0.03903737090140806,1,1,70,1,0,0,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023564721635471555}",0.8240000000000001,0.8206096551667561,0.9995511986635393,0,0.822825195197233,0.0804540667255925,0.005628365780188545,0.058823529411764705,0.11764705882352941,0.0,0,0.42917760784530684,0.5764705882352941,1.2,3,2.2,0.8187433993776337,3,2,[],209,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,-0.6558879602010822,-0.7548582540207556,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,40,push,B,Push the blue ball away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1675712970,1,1,1,94,94,0,,0,94,success,success,0.96695702215397,1.6247098375191342,1.2474539409543839,-0.0812385231256485,-0.18386681377887726,0.8259285092353821,1.0,0.03533430191834246,1,1,85,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023748028493217853}",0.8280000000000001,0.825584586465702,1.0,0,0.8259095543700805,0.0985976634039038,0.002003271960878902,0.2872340425531915,0.0,0.0,0,0.48775953652994863,0.425531914893617,1.627659574468085,3,2.627659574468085,0.7526237448665353,3,4,[],298,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,-0.9989380441393602,-0.04607367980777971,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,41,pick,B,Pick up the blue ball,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,2038025009,0,1,1,80,86,0,,0,86,success,success,0.9707794079900952,1.745209323875942,0.5833923417032265,-0.11495885252952576,-0.09236190468072891,0.8983571529388428,1.0,0.009301066704130645,66,1,69,1,1,71,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.002350350612533142}",0.9058847683069673,0.8255037582643517,1.0,0,0.9058847683069673,0.0,0.012651417474788313,0.0,0.0,0.0,0,0.3386218109665745,0.6976744186046512,0.8372093023255814,3,1.8372093023255813,0.8725627587778703,3,6,[],355,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,0.38268343236509006,-0.9238795325112867,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,42,pick,A,Pick up the red cube,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,139315407,0,1,1,94,100,0,,0,100,success,success,0.6973184625852081,1.681090118530551,1.379717335655623,-0.0860157459974289,0.058678947389125824,0.9090710282325745,1.0,0.004372367230095298,79,1,82,1,1,85,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002344761244297633}",0.9047345233114527,0.8206096551667561,0.9999434603972759,0,0.9047345233114527,0.0,0.019179044329816625,0.03,0.0,0.0,0,0.34200404287719977,0.57,1.23,3,2.23,0.8148014313164029,3,8,[],358,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,-0.7071067811865477,-0.7071067811865475,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,43,pick,C,Pick up the green cylinder,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,254320480,0,1,1,78,84,0,,0,84,success,success,0.609678467625002,1.9696336116684168,0.5190074617473269,0.05965667590498924,-0.009402450174093246,0.8995816707611084,1.0,0.0031363666668106187,65,1,68,1,1,69,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.9056927184278286,0.8216412368290288,0.9999383174617833,0,0.9056927184278286,0.0,0.004954784939134716,0.023809523809523808,0.0,0.0,0,0.3867387855343353,0.6309523809523809,1.0357142857142858,3,2.0357142857142856,0.8430570607261652,3,3,[],279,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,0.5555702330196023,0.8314696123025452,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,44,push,C,Push the green cylinder away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,891626877,16,1,1,78,78,0,,0,78,success,success,0.7736295010008271,1.3232950976657756,0.37133943924769097,-0.1459357887506485,0.1794453114271164,0.8227373957633972,1.0,0.04099437490472585,1,1,61,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8240000000000001,0.8216393550711524,0.999892872870987,0,0.8233658696618708,0.07725601083881557,0.005324622413995511,0.20512820512820512,0.3076923076923077,0.0,0,0.5285798986454616,0.6794871794871795,0.8461538461538461,3,1.8461538461538463,0.8672248219239546,3,3,[],356,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,-0.9920274280952651,-0.12602214847674023,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,45,pick,A,Pick up the red cube,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1500631811,0,1,1,83,88,0,,0,88,success,success,0.7948559576038995,2.636230974148555,1.9796911975002225,-0.01816166564822197,0.11269961297512054,0.9106889367103577,1.0,0.004483603635849882,68,1,73,1,1,74,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002373815851484967}",0.9026580477985755,0.8206096551667561,0.9999679024185752,0,0.9026580477985755,0.0,0.005518697982498872,0.045454545454545456,0.0,0.0,0,0.4192777449703897,0.5795454545454546,1.1931818181818181,3,2.1931818181818183,0.8198689558672624,3,7,[],357,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,-0.9807852804032304,0.1950903220161286,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,46,push,A,Push the red cube away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1286127551,3,1,1,82,82,0,,0,82,success,success,0.5085989172541961,1.0653459074072213,0.5047399917609822,0.01330902986228466,-0.11951929330825806,0.82179856300354,1.0,0.030561162460089487,1,1,66,1,1,66,67,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002347353928109488}",0.8240000000000001,0.8206096551667561,0.9999826328862582,0,0.8220898372695065,0.07738215165582718,0.008572200991736029,0.08536585365853659,0.0,0.0,0,0.4305369742649673,0.6219512195121951,1.0609756097560976,3,2.0609756097560976,0.8392291841585107,3,0,[],0,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,-0.7867898619461002,-0.6172209597371402,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,47,pick,C,Pick up the green cylinder,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,950405951,0,1,1,71,77,0,,0,77,success,success,0.38120164152724445,1.8175733234057179,1.1900211839074106,-0.032518669962882996,0.082933209836483,0.905983567237854,1.0,0.003344310918327051,58,1,61,1,1,62,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.9046269996353377,0.8216411347832119,0.9999467530865331,0,0.9046269996353377,0.0,0.006821920282796894,0.0,0.0,0.0,0,0.3610994681651088,0.6753246753246753,0.8961038961038961,3,1.896103896103896,0.8634430920217746,3,4,[],364,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
seed_1,20260801,20260802,48,pick,A,Pick up the red cube,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1636226172,1,1,1,83,88,0,,0,88,success,success,0.7244914278707478,1.8568987140751565,0.5539938791127257,0.07159575819969177,0.016244860365986824,0.89920574426651,1.0,0.0034643479267329716,68,1,72,1,1,74,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023533971976359767}",0.9030096111942937,0.8206096551667561,0.9999966407370948,0,0.9030096111942937,0.0,0.002898411795488877,0.045454545454545456,0.0,0.0,0,0.3873474201903424,0.625,1.0568181818181819,3,2.0568181818181817,0.8400835390845258,3,4,[],300,0,[],[],[],0,target_displacement,target-displacement.v2,0.0,1,0,0,-1,0.0,0.5555702330196023,0.8314696123025452,0.0,0.0,0.0,0.0,,,,-1,0,-1,0,-1,0,-1,-1,0.0,temporal
